"ironpatriot",752,39,13,2.28703550462477,1275,516,1,-0.203092224747764
"isabeau",753,15,0,7.05120647636324,32,0,0,-0.0284926693445424
"isaiah bradley",754,26,23,0.445069585014364,1770,1687,1,-0.289953100132014
"itachi",755,12,32,-2.06503328362136,237,1454,1,-0.225588699705083
"ivy",756,23,23,-0.0552453652412347,496,1166,1,-0.393194802290541
"iwao",757,18,22,-0.333064358325488,1071,424,1,-0.204191718361085
"jabba the hut",758,7,2,3.16848813573165,643,1008,1,-0.120994896453803
"jabu",759,35,16,1.5248391777901,1357,1342,1,-0.236875221363379
"jackal",760,30,14,1.58738377633988,582,771,1,-0.372986817215234
"jack frost",761,29,17,0.902504519151127,1386,62,1,-0.28691171555676
"jagi",762,7,32,-3.20866140759758,1147,1219,1,-0.202108962448764
"jam",763,10,6,2.75888143408551,329,241,1,-0.144971501876019
"jamian di corvus",764,29,23,0.416302709540158,483,1350,1,-0.234372878723701
"janemba",765,3,4,-0.909543512543165,684,1637,1,-0.322673523415994
"jason todd",766,25,21,0.0792799157517381,507,1547,1,-0.268531631889791
"jay garrick",767,49,38,0.336049553738607,1717,942,1,-0.307957217919554
"jean grey",768,36,8,3.26120538953833,1297,1023,1,-0.200877515144276
"jecht",769,0,10,-4.51668213401333,0,979,0,-0.0180110257375891
"jedah",770,33,11,2.36405174368055,1407,982,1,-0.24488570208444
"jeice",771,24,22,0.159429534220655,820,455,1,-0.37914575772842
"jess",772,4,2,-1.79031461855422,747,156,1,-0.453527401243175
"jesse",773,8,3,4.25419687290906,238,1066,1,-0.359723494410874
"jet",774,10,7,2.4124994207583,1583,410,1,-0.270914564149981
"jill",775,7,24,-2.825973992777,1639,1784,1,-0.156756493739457
"jimmy lee",776,36,5,3.55690703204117,582,1628,1,-0.11655466337725
"jin",777,17,26,-0.503665024733271,324,542,1,-0.295504643610122
"jinbei",778,5,5,0.168513096646067,1722,1249,1,-0.283691482280639
"jin kazama",779,16,13,1.14455924424532,1572,243,1,-0.448179720176595
"jin saotome",780,43,4,3.80544999991808,484,1792,1,-0.160079053013595
"jiroubou",781,7,32,-3.15296370477421,1687,1771,1,-0.203216425640946
"jissou seki",782,5,40,-3.58442478467532,1135,1783,1,-0.205619386401072
"joe higashi",783,31,27,-0.187292429858268,924,279,1,-0.277936388342715
"johnny",784,17,1,4.91419714574448,651,457,0,-0.0506184553491008
"johnny cage",785,31,8,2.21266782177763,906,436,1,-0.230771722052239
"jo jo",786,25,18,0.95758111552896,1598,1685,1,-0.276417078997295
"jonathan",787,0,12,-4.2392439773959,0,609,0,-0.0172378459297539
"j'onn j'onnz",788,32,14,0.816463995865291,1488,789,1,-0.211882068676569
"jon talbain",789,40,46,-0.373626445636394,553,977,1,-0.383822482120887
"joseph the b.b.",790,4,25,-3.08252485402594,1139,782,1,-0.187424107306011
"jotaro",791,12,1,4.40090640299567,1640,331,1,-0.339731176627005
"jotaro kujo",792,7,37,-3.49012293645846,311,366,1,-0.244511067295611
"juan",793,23,18,-0.0605963804011763,1005,67,1,-0.342418015275395
"juda",794,20,30,-2.05173501377275,1834,171,1,-0.220836017866973
"judgement",795,17,29,-1.57014592159162,982,506,1,-0.252224851142117
"judith",796,36,14,1.81244154184332,58,1315,1,-0.14258878805693
"juggernaut",797,107,43,1.70546714939607,1030,114,1,-0.277632195193926
"juri",798,7,15,-1.65696883868649,615,1328,1,-0.250953327389447
"justice",799,7,2,2.39845129580583,854,730,0,-0.0269039134341398
"jyakku no keshin dio",800,2,0,4.31401183428851,139,0,0,-0.0182293410850489
"k'",801,27,3,3.31487957569478,1221,1809,1,-0.135844630612819
"k9999",802,38,4,3.47494724588849,1599,1565,1,-0.081563164947025
"kabal",803,11,36,-1.82159389978305,1134,1834,1,-0.298911552683186
"kaede",804,1,6,-2.76998662889461,401,1367,1,-0.359363433587384
"kaede_hioh",805,25,14,1.70967032447851,1539,1778,1,-0.318581894878518
"kaf ka",806,14,2,3.99754520336035,908,1475,1,-0.135235954853127
"kagami kyosuke",807,18,29,-1.01458547053585,420,1748,1,-0.291352024991063
"kagome",808,1,45,-5.35125849927878,549,965,1,-0.0670181544837968
"kaguya kimimaro",809,2,44,-4.95549076186574,126,1033,1,-0.12267887194978
"kain",810,2,13,-3.85308245427967,331,1664,1,-0.308652121153974
"kaio shin",811,20,26,-0.854663908623237,1373,1634,1,-0.302582523533539
"kairi",812,4,35,-4.13150477294573,888,1664,1,-0.137688348468866
"kakashi",813,5,35,-3.82161000594744,875,477,1,-0.237897805245963
"kaku",814,7,7,1.05227137252631,496,1576,1,-0.279682898979846
"kakyoin noriaki",815,22,1,3.76994340793453,866,1646,1,-0.104729687497243
"kamakura-kun",816,5,10,-2.00098219196532,277,1852,1,-0.613584012925171
"kamek",817,38,7,2.97550113412573,1828,1458,1,-0.168221524509658
"kamen rider kaixa",818,9,2,3.67612142423759,768,1720,1,-0.188629826444368
"kamen rider w-z",819,0,2,-2.2111836475183,0,645,0,-0.00960058937660488
"kamiccolo",820,23,9,1.9582704182722,474,1595,1,-0.482123184820875
"kam'lanaut",821,13,0,5.2516768641881,1646,0,0,-0.0209409784558175
"kanae",822,36,12,1.19763238125117,182,1365,1,-0.155339159307338
"kanako yasaka",823,22,0,5.49680626123368,1807,0,0,-0.0218075223330465
"kang",824,16,27,-0.615343607836946,129,523,1,-0.233743593241967
"kanmi chan",825,12,30,-2.05728444870285,552,152,1,-0.357214038706282
"kanna",826,54,9,2.84827762892016,1216,248,1,-0.360647675899899
"kano",827,6,29,-2.41493554190893,423,152,1,-0.1970034329333
"kanon",828,13,33,-1.18317256898995,436,401,1,-0.216272883264926
"kanorin",829,17,4,2.40772421043798,496,1473,1,-0.102227765548017
"kaonasi",830,17,0,5.23997415905083,560,0,0,-0.0211809695155186
"kaori&shiori",831,3,18,-2.83080363199797,579,223,1,-0.255905510999777
"karen na hito",832,12,22,-1.55589261296303,603,960,1,-0.265876860109665
"karin kanzuki",833,11,28,-2.16922442647006,248,10,1,-0.19515164999365
"karnov",834,14,24,-1.06554144744814,844,49,1,-0.317527499909603
"kasumi todo",835,13,7,2.56196100727843,461,558,1,-0.273260964349308
"katakura kojuro",836,10,5,2.87447833581167,914,985,1,-0.369577380891608
"kazama kazuki",837,34,5,3.05815118247302,927,1296,1,-0.198552409978076
"kazama sogetsu",838,33,10,2.94807755455881,1417,534,1,-0.312127245409361
"kazu",839,10,0,5.76297776200303,1084,0,0,-0.0231115538154408
"kazuya mishima",840,20,18,0.847142243402553,1365,1763,1,-0.242259447304493
"keel",841,32,4,2.99026972855343,1789,474,1,-0.103850719567747
"keiji",842,13,5,3.54890219073226,1475,1658,1,-0.285259062305778
"keine",843,1,18,-4.80700485725482,917,1302,0,-0.0435219846932093
"ken",844,126,118,0.147655917319338,540,915,1,-0.384060886438125
"ken & gang",845,9,31,-2.47114146507498,2,421,1,-0.155728585160023
"kenji",846,10,6,-0.0157782599806087,314,1770,1,-0.118065989987086
"kenpachi",847,34,9,1.83145744267323,263,1436,1,-0.348296493900476
"kenshin",848,31,10,1.50371585739225,1349,1304,1,-0.20679081537191
"kenshiro",849,14,7,2.12412755688053,158,254,1,-0.985106598185094
"kenshirou",850,11,26,-1.4062577406786,1823,1552,1,-0.172240483258264
"kensou",851,10,15,-0.912644760901509,783,1509,1,-0.348026946182279
"kevin rian",852,2,9,-1.43727994690427,1536,1036,1,-0.432292399156704
"khan",853,5,36,-2.82083915204036,49,825,1,-0.138747192795879
"kiba",854,18,20,-0.168882193852119,1233,951,1,-0.147986141698472
"kid gohan",855,7,40,-2.36928857663372,1143,1687,1,-0.13043484277181
"kid gohan ssj1",856,3,32,-4.0752768817786,746,1214,1,-0.0918044122805206
"kikuri",857,5,26,-2.46218080660927,76,596,1,-0.2091982070224
"killer whale",858,54,4,4.11320768969275,497,421,1,-0.205870115457074
"kilyousuke",859,15,1,3.95776544964219,346,33,1,-0.16748673017457
"kim",860,42,28,0.962910743967859,351,930,1,-0.410023852988803
"kimberly",861,2,38,-4.40845408067261,629,570,1,-0.0803623140318305
"kim kaphwan",862,29,18,1.48223393167148,1696,579,1,-0.403441562543449
"king",863,1,22,-5.94495002979294,1788,1803,0,-0.0717252665583632
"kingbehinnmoth",864,7,1,3.79424048996646,1829,1811,1,-0.178571193905976
"king godzilla",865,24,15,0.758428663907434,1362,909,1,-0.147280066784237
"king lion",866,10,2,2.81921670256473,646,1536,1,-0.220099375305726
"kingpin",867,20,27,-0.924688294649095,1022,143,1,-0.271258615679245
"kino",868,8,23,-2.4813302291083,1468,1176,1,-0.167446276234929
"kinyo roadshow",869,7,4,1.78038721400361,1658,213,1,-0.171286902525551
"kira",870,13,2,3.74958491325129,1640,78,1,-0.106740195274994
"kira daidoji",871,18,2,3.41407639124411,950,311,1,-0.219735272752255
"kirby",872,4,4,-1.05543258561515,1763,467,1,-0.28195125832173
"kiriko",873,8,3,0.140747300356218,1393,1365,1,-0.147084050530527
"kishima kouma",874,4,0,5.73219531183499,1432,0,0,-0.0223765752586811
"kisume",875,9,14,-1.66800643098738,466,813,1,-0.263947502948527
"kitanaininjya",876,13,2,5.63460838951472,79,264,1,-0.378494056933767
"kitty",877,0,11,-4.96711451203538,0,1651,0,-0.019772499737709
"kliff",878,4,6,-1.06059950367406,1814,166,1,-0.136253996073404
"knuckles",879,22,74,-3.0105641642389,1532,549,1,-0.461166299894469
"kobun 43",880,5,6,0.242786043190778,1722,207,1,-0.220891268472741
"kogasa",881,1,27,-3.60392951048601,408,1367,1,-0.0400806974091516
"kohaku",882,46,55,-0.848283189628551,1502,1343,1,-0.456804329660932
"koichi",883,2,9,-4.16383779606408,331,1270,1,-0.366207182986329
"kokesz",884,8,3,2.43221900407345,1577,946,1,-0.856545616692423
"komepo",885,6,42,-3.70022798847985,1171,1592,1,-0.166195151736441
"kongou",886,16,3,4.93639612419486,1,1502,1,-0.393820396585653
"konngara",887,20,5,3.34907325311974,405,1103,1,-0.388164643553924
"koola",888,11,39,-2.63938184550213,507,812,1,-0.33751797928016
"koopa troopa",889,18,23,-1.39124553120584,1685,205,1,-0.245472201088906
"koryu",890,49,1,5.75180087504708,1369,1142,0,-0.03501301915983
"kosmos",891,12,26,-1.95719186906309,512,922,1,-0.273182820169779
"kouryu",892,37,3,3.44590838268157,1310,1070,1,-0.0748505133885294
"kousaku",893,9,2,2.9923241618069,1443,372,1,-0.167441075526047
"kraken",894,33,5,3.80205437287088,1655,1576,1,-0.20418276742616
"krauser",895,43,21,1.54522531408833,481,918,1,-0.348921465866816
"krillin",896,12,69,-3.05778428780802,1685,711,1,-0.205885856777144
"krizalid",897,24,16,1.80639955346493,1227,207,1,-0.294976532773984
"krusty",898,32,27,-0.0086678158854137,443,467,1,-0.265771071897128
"kszsk-shuko",899,7,32,-2.4242228364618,24,1593,1,-0.223524827640602
"kuando",900,39,17,1.39847370891884,236,62,1,-0.2659489122416
"kudora",901,9,2,3.01620101149001,1621,768,1,-0.166534961038902
"kujo jotaro",902,14,16,-1.62310604745748,960,1170,1,-0.161372015856595
"kuma",903,11,14,-0.252717176939445,186,586,1,-0.365642381634816
"kumao",904,1,34,-5.55956811359175,1509,1711,1,-0.111770272002062
"kunagi_tenrou",905,0,21,-5.56953958514525,0,383,0,-0.0227904982082727
"kung fu fiunn",906,48,10,3.01626162688245,706,34,1,-0.255745840691643
"kung fu man",907,1,6,-3.37446310477756,937,825,0,-0.0529455645100756
"kungfumithra",908,16,3,3.2498375401697,1113,1438,1,-0.119937458407304
"kung lao",909,27,20,1.14176806254774,797,279,1,-0.337086733111945
"kurama",910,25,22,0.160373216982421,1130,327,1,-0.230299511043873
"kurihan",911,33,17,1.27549100584164,481,663,1,-0.29598163551131
"kurohige",912,4,3,1.55273259109033,1348,1570,1,-0.244220677055021
"kuroko",913,11,37,-2.07536029546265,2,1135,1,-0.238795952288025
"kusanagi",914,10,1,3.73378142876599,612,836,1,-0.195490338752971
"kusaregedo",915,3,13,-2.36618590131907,844,989,1,-0.401351382834903
"kuuga",916,9,1,3.97793304252622,1641,188,0,-0.0566167567286851
"k' xiii",917,0,34,-6.36799576370564,0,843,0,-0.025856262098399
"ky",918,12,34,-1.59085516511389,895,1529,1,-0.32295665730775
"kyle dunamis",919,23,27,0.0167054096126718,1395,731,1,-0.272391284431501
"kyo 71113",920,19,36,-1.79897281017483,369,1262,1,-0.224885131587056
"kyo kusanagi",921,2,22,-3.50196136879442,88,1716,1,-0.103120725512237
"kyon",922,4,29,-3.40604142507129,891,977,1,-0.163562892217317
"kyouko",923,3,22,-4.32894024610121,1851,1122,1,-0.356763004422321
"lady deathstrike",924,24,22,-0.0285574123202972,1068,1533,1,-0.230586141586232
"lafiras",925,8,0,5.09046801896623,440,0,0,-0.020063513353815
"last adult goku",926,24,13,1.53069521787242,1502,374,1,-0.192124302076029
"lavia",927,8,2,2.85731757618576,1366,837,1,-0.166653851163769
"lavos spawn",928,34,1,6.37564968155352,616,543,0,-0.0384418956941381
"layla",929,33,8,2.03799785958159,236,679,1,-0.17268207453561
"lee",930,9,27,-2.18915268081716,1581,1378,1,-0.488994638517821
"leela",931,11,36,-2.81606717642814,1106,1416,1,-0.212137571704565
"lei lei",932,33,0,7.59335401114846,1142,0,0,-0.0321210709825352
"lei-lei",933,24,16,1.29417786598112,1247,1856,1,-0.242161294055121
"lelouch",934,2,28,-3.64663907876469,162,69,1,-0.0511518000771043
"len and w. len",935,18,10,1.70280301979259,529,1500,1,-0.191977565506994
"leo",936,7,5,0.533214440185453,584,1222,1,-0.252776718211585
"leon",937,0,13,-5.64817424658263,0,746,0,-0.0230541351999634
"leona",938,30,20,0.991368559720238,1458,1424,1,-0.246808803426461
"leonardo",939,15,22,-0.413371499333459,1114,280,1,-0.356630733959573
"leone abbacchio",940,1,15,-4.12736334329641,686,1816,0,-0.0447754862766059
"leonoyne",941,3,15,-3.44401407825887,352,36,1,-0.251086377980427
"lesty",942,13,26,-0.816703434126567,767,500,1,-0.211321604331009
"letty whiterock",943,5,28,-3.66579756776579,49,1389,1,-0.195049530140064
"lex luthor",944,40,5,3.52972944874269,1082,1251,1,-0.132312610133659
"lightning",945,5,7,-0.256602570643127,1092,1340,1,-0.168775849471815
"li'l gohan",946,8,29,-2.41106918153321,884,1593,1,-0.250765141151039
"lili",947,12,2,2.78732153190873,1058,1324,1,-0.193681481044698
"lilin",948,18,19,-0.810271527818364,66,1359,1,-0.331754720567236
"lilith",949,24,8,2.37222511739869,470,1722,1,-0.286738721858073
"lilith aensland",950,39,11,2.1871606557993,1781,507,1,-0.199381524516627
"link",951,10,17,-0.46741580767208,844,1257,1,-0.24577270114654
"lion(coh)",952,22,1,4.8671987901475,1012,83,0,-0.064454923356052
"lion magnus",953,44,5,3.53279329279538,556,1379,1,-0.0732195327930653
"lion-o",954,10,39,-2.96093995420206,462,562,1,-0.208361646336032
"lipsyncher",955,13,28,-0.895649835169748,168,988,1,-0.205481660353993
"li sheng long",956,9,28,-1.73345066106204,585,1657,1,-0.30384676262586
"li xiangfei",957,10,14,0.532816242429317,372,879,1,-0.474857353912271
"lizardman",958,15,15,0.465150868822214,1600,1530,1,-0.202164771312483
"lobo",959,30,12,1.67873191254048,1432,519,1,-0.350110898283651
"lord raptor",960,12,21,-1.86587398094799,832,1278,1,-0.242455694952362
"lord ravenous",961,10,23,-1.72007311849592,1722,1557,1,-0.332732804697927
"lord shaolin lee",962,7,25,-2.56040258466987,572,670,1,-0.195819738405282
"lord zedd",963,30,15,1.23166547880768,576,1794,1,-0.300952120218042
"lou",964,19,28,-0.424405833184334,1040,1271,1,-0.236747621557973
"lucca",965,2,41,-5.11936539094071,1657,60,1,-0.104258656467633
"lucky 71113",966,34,12,2.25275219670317,1600,974,1,-0.280743121021054
"luigi",967,7,14,-1.22220106483373,1149,743,1,-0.352190057843333
"lunasa prismriver",968,4,29,-3.46475562242377,1385,1468,1,-0.218421372628338
"lupin the 3rd",969,23,32,0.21522713780278,717,903,1,-0.328829613566727
"lynn baker",970,24,12,1.88446637338421,1654,530,1,-0.312693194925652
"maat",971,14,1,4.53325187334158,1030,328,0,-0.0675901547289529
"mad dog",972,14,0,4.51303332442278,1445,0,0,-0.0184437349255669
"maeda keiji",973,3,7,-1.76970630642678,1016,434,1,-0.140583461967532
"magikarp",974,6,6,0.591265054244556,966,1489,1,-0.452107889533788
"magma",975,16,0,6.44038685332848,1845,0,0,-0.0260442289342969
"magneto",976,44,33,0.788331302832245,1502,513,1,-0.356353647654293
"magus",977,10,56,-2.60461019009258,789,692,1,-0.185508361667346
"mahoken",978,2,12,-1.69483264436684,699,918,1,-0.163083217442223
"mai",979,9,24,-2.26823170916202,1146,1852,1,-0.26990817425314
"mai_k",980,35,2,4.52060610584018,1438,1333,1,-0.0545493594601699
"mai-ling",981,2,3,-1.34152216464569,1603,882,1,-0.151476123582416
"mai shiranui",982,16,18,0.244935713721047,826,1292,1,-0.638821083460577
"majin boo",983,0,8,-5.75320059625042,0,60,0,-0.0221214203156212
"majin buu",984,2,62,-5.14060773830889,631,1711,1,-0.106933404936825
"majin vegeta",985,49,25,1.36879455204534,557,1604,1,-0.450873803616569
"majin vegeta ssj6",986,22,27,-0.387151892675783,1531,504,1,-0.305221693519737
"mako",987,16,25,-0.51934411682054,1412,708,1,-0.245959148729506
"makoto",988,19,28,-1.35677942439973,352,1157,1,-0.334036078962501
"mamizou",989,4,31,-4.4722715513669,915,1622,1,-0.215564309090823
"manamana",990,1,1,-0.687306563311341,618,1005,1,-0.134715809505295
"manbou",991,2,31,-4.33272968017632,243,683,1,-0.150408592654754
"maraiah",992,29,13,1.33110630014751,1658,335,1,-0.16101278232567
"marco",993,12,33,-2.54776027134248,337,879,1,-0.213153441187031
"mariah",994,10,35,-2.30445100308986,1494,1104,1,-0.140212207273271
"marie",995,0,47,-7.01841659763159,0,1618,0,-0.0218912026161963
"mario",996,6,10,-0.448654376455227,1289,1763,1,-0.221324936295668
"marisa",997,16,1,4.58193119099308,1824,1150,0,-0.047887252002502
"marisa kirisame",998,13,0,7.62079999816436,1441,0,0,-0.030450607384828
"marle",999,1,45,-5.19118197219905,1323,1660,1,-0.0435562129664385
"marona(beta)",1000,8,9,0.620258122558813,1095,49,1,-0.454288056978161
"marrow",1001,91,42,1.59133889675232,645,246,1,-0.343499445726999
"marshal law",1002,3,8,-0.702843734006063,363,1222,1,-0.213424083911593
"mars people",1003,15,19,0.357872532319864,1530,374,1,-0.162151867417672
"marvel spider-man",1004,20,27,-0.828948409321111,507,498,1,-0.275038797178024
"marvin",1005,57,37,1.2136859935571,1439,743,1,-0.45199640249557
"mash figaro",1006,7,4,0.658961089646544,1460,335,1,-0.196846163774947
"masked rider 1st",1007,14,3,4.10487739240597,1082,168,1,-0.290497065440683
"masta gambit",1008,31,2,4.61296456556666,1499,45,1,-0.135155659272766
"master chief",1009,18,35,-0.594350456513588,507,1617,1,-0.346297631562012
"master hand",1010,66,13,2.56841304083396,1425,178,1,-0.287887173180746
"master ryu",1011,40,14,1.72970745368833,1366,324,1,-0.225799364608287
"master sakura",1012,52,10,3.74554917250888,1309,274,1,-0.169428442382693
"matou sakura",1013,2,9,-2.18284567454835,913,1102,1,-0.146697594804172
"mature",1014,51,18,1.5238150506228,728,456,1,-0.23604598997689
"mauru",1015,2,12,-2.85067710846442,961,1423,1,-0.264047480108407
"maxima",1016,11,62,-2.9526141681672,1424,704,1,-0.185977478620064
"maxime",1017,14,7,1.08990168296498,230,1799,1,-0.231193339395311
"maximum frieza",1018,3,42,-4.11385882466448,1714,1726,1,-0.103847366243654
"may",1019,8,15,-1.50420308561374,1677,1394,1,-0.35420022122216
"mayko",1020,5,32,-3.98705124632433,1695,190,1,-0.162007548635125
"mb-02",1021,49,7,4.9392792935538,1820,1029,1,-0.101557712417285
"m.bison",1022,28,23,-0.117239452215227,1641,867,1,-0.304518420131238
"m. bison",1023,57,27,0.930570907003691,768,129,1,-0.260397614938104
"mecha dragon",1024,13,0,5.50551965126038,1012,0,0,-0.0222979364243677
"mecha potemkin",1025,8,0,5.81498174154155,1216,0,0,-0.0232508750400737
"mech gouki",1026,31,14,0.598308541463759,517,114,1,-0.155517654605346
"mech-hisui",1027,37,22,1.724608244647,430,374,1,-0.306049922987416
"mech zangief",1028,40,5,3.62112671798255,1196,1773,1,-0.219239914149255
"medamaoyaji",1029,19,1,4.98502126995405,1021,584,1,-0.2781716107347
"medicine melancholy",1030,29,3,3.85976077219607,1706,797,1,-0.186312140145413
"medoi-san",1031,9,32,-2.27363350171488,49,1668,1,-0.157856792415996
"mega and.18",1032,0,7,-6.53207904133846,0,7,0,-0.0240435291339642
"mega gohan",1033,1,36,-5.17189644702928,809,1746,1,-0.0640741103104174
"mega goku",1034,0,8,-4.98967681840746,0,132,0,-0.0197689508829984
"mega lilde",1035,14,31,-1.63499408377735,517,1766,1,-0.279822544623992
"megaman",1036,18,17,-0.540082166101882,1342,1687,1,-0.280432438475394
"megaman.exe",1037,9,31,-2.0627224351859,1424,715,1,-0.19958374924552
"mega piccolo",1038,0,47,-5.33807887955422,0,233,0,-0.021009655166585
"megaroman",1039,6,1,5.07120029256406,842,753,0,-0.0718365390488574
"megatron",1040,24,23,-0.139175155507443,1781,1429,1,-0.332597033028372
"mega vegeta",1041,4,45,-4.0353530850906,534,1376,1,-0.179214326351781
"mega weapon",1042,55,1,5.39349495026011,1614,1411,0,-0.0385214652356427
"megazord",1043,0,30,-5.78317218876503,0,856,0,-0.0234513562847439
"mei-fang",1044,1,6,-2.5699368836529,709,243,1,-0.14876314285822
"meirin",1045,3,35,-3.78901298456738,1763,1639,1,-0.174295146969911
"mekazawa",1046,8,17,-1.57490702497121,593,1367,1,-0.357705633993918
"mephisto",1047,36,8,3.15344512470719,556,420,1,-0.229506697505164
"mestre kame",1048,0,41,-5.63425689293145,0,1020,0,-0.022552472195021
"meta-knight",1049,17,25,-0.795063442765147,767,131,1,-0.290491137255253
"metallo",1050,10,29,-1.88275126027367,1289,1241,1,-0.27503540117574
"metal mario",1051,9,6,0.742968457822884,1762,1271,1,-0.336593786332323
"metool",1052,2,9,-1.81933755801858,691,783,1,-0.0815030394890681
"mexican typhoon",1053,35,11,2.54395982600218,1673,1763,1,-0.332854100944242
"michael",1054,15,1,4.58069309681908,901,1368,1,-0.0838555437821713
"michaelangelo",1055,22,20,0.199991483259255,1395,1466,1,-0.313824353942475
"mickey",1056,7,25,-2.5327574305082,1135,1766,1,-0.160074787946632
"midler",1057,15,39,-1.80623567220388,237,1426,1,-0.135229299772856
"mike tyson",1058,36,6,3.71724392398356,1820,144,1,-0.373442016302071
"miko",1059,22,5,2.46294793859942,1524,400,1,-0.200699295224547
"milan flare",1060,27,16,1.11065993043507,645,284,1,-0.199238988521094
"millia",1061,27,19,0.366733054236352,911,136,1,-0.300419453844564
"mima",1062,21,9,1.88026997515188,96,1851,1,-0.315848077827151
"mimic",1063,15,22,-0.734737162247153,1435,721,1,-0.25844448565501
"minakata moriya",1064,18,20,0.703081930595779,847,1525,1,-0.250204893490869
"minis mahn",1065,18,14,0.789528833496068,564,1258,1,-0.378819836059244
"minoriko aki",1066,22,10,2.45504039386883,773,264,1,-0.444260546783409
"mio",1067,9,59,-3.26645513999151,67,98,1,-0.132452552733512
"mirai trunks",1068,31,16,1.51033032415712,351,1258,1,-0.309367007851643
"misery",1069,8,45,-2.76836461360229,530,599,1,-0.255021521954971
"mishio",1070,41,3,3.89211757346404,892,1195,1,-0.129695081021617
"missingno.",1071,13,6,1.53498476614418,399,757,1,-0.423312919971519
"missmarvel",1072,39,15,1.12560716345657,1373,308,1,-0.193502941731522
"mista",1073,2,9,-2.33293633744162,1771,1834,1,-0.116380925689002
"misty",1074,58,19,1.65555231787915,358,326,1,-0.34243617326081
"miyako yoshika",1075,17,7,1.67624379769286,1570,1068,1,-0.167001813628611
"miyazato erika",1076,5,50,-3.79721595540348,1271,1771,1,-0.16085968194228
"modoi-san",1077,3,36,-4.2727751291806,385,1659,1,-0.121182976083518
"mokey d. luffy",1078,7,5,0.275326488980573,641,304,1,-0.177184488007658
"mokou",1079,4,24,-2.40644829853415,1595,1775,1,-0.249652397431705
"moleman",1080,24,17,0.610279249580859,760,352,1,-0.253083916318775
"momizi",1081,4,18,-2.96665512060539,49,1725,1,-0.281081217802528
"mongul",1082,39,6,3.25664996464895,201,210,1,-0.136114068494853
"monk",1083,1,14,-4.49120917551541,1380,735,0,-0.0545228117753692
"monkey.d.luffy",1084,10,2,3.48113446439883,367,1196,1,-0.109477950976915
"monky d luffy",1085,6,23,-2.1001813252554,572,546,1,-0.158295131020013
"monster ball",1086,11,5,2.43745803112346,1502,776,1,-0.0936504719211018
"moogle",1087,9,0,5.50857697048447,953,0,0,-0.022297326685909
"moorhunn",1088,8,32,-2.80366435069468,268,164,1,-0.357885380315893
"mora",1089,2,17,-4.24389064173805,1363,607,1,-0.233023460507768
"moraga",1090,25,3,3.98033817729982,1811,55,1,-0.11082077848579
"mordecai",1091,15,10,0.146856125211873,1460,534,1,-0.204244003153068
"morfo",1092,19,19,-0.473784971820097,1474,1155,1,-0.238328209471165
"morgiana",1093,4,25,-3.68271257866215,1258,782,1,-0.21207444700186
"morph",1094,27,17,1.39168065888281,276,679,1,-0.222746352994796
"morrigan",1095,47,28,1.03695738913323,1274,1689,1,-0.287013818470748
"motokoaoyama",1096,7,37,-2.85596883683793,1563,103,1,-0.172683859746768
"mouri motonari",1097,23,1,6.53930436995383,1506,1698,0,-0.0962160348990904
"m power",1098,4,11,-0.311853460970601,288,816,1,-0.532904661873387
"mr1 daz bones",1099,8,6,0.244602464979882,903,1763,1,-0.205847852510317
"mr2.bon kure",1100,10,12,-0.264064229549123,1722,1271,1,-0.256486081947342
"mr. bear",1101,11,4,2.98071474373659,1458,420,1,-0.356045435664454
"mr. bison",1102,16,29,-1.11719295084703,948,603,1,-0.203593402592789
"mr burns",1103,9,31,-1.81826373742137,588,1016,1,-0.533690190566068
"mr buu",1104,8,30,-2.01765565067927,811,1468,1,-0.21642255149868
"mr. fantastic",1105,28,21,0.221500641566063,368,1742,1,-0.267842549719121
"mr. increible",1106,18,29,-1.66132875366929,542,931,1,-0.26846745121643
"mr.karate",1107,24,19,0.0743145461711294,1371,466,1,-0.291661485385667
"mr satan",1108,16,16,0.327739904879805,1373,1722,1,-0.237302553246469
"mr.satan",1109,7,43,-3.32259054492629,1721,4,1,-0.291485187509601
"mr. x",1110,1,0,3.16351878332368,828,0,0,-0.0125036543132655
"ms.archer",1111,6,4,1.15772666949539,1373,1398,1,-0.175048230726142
"ms. fanservice",1112,50,6,3.03568652241976,713,274,1,-0.202550930797088
"mugetu",1113,28,5,2.96762366008112,1220,908,1,-0.130125320195425
"mukai",1114,29,20,1.39906662208053,1432,939,1,-0.336489584811099
"multiple man",1115,25,9,1.84831745773796,797,212,1,-0.298383703229153
"mumor",1116,1,17,-4.55827824639872,995,9,0,-0.0318092240275505
"munch",1117,1,39,-4.82762936086929,60,149,1,-0.0724656607542017
"murasa",1118,9,24,-2.21455557464607,1763,755,1,-0.281994396744451
"musashi akatsuki",1119,24,17,0.810293950103355,655,1606,1,-0.310364896394344
"muscle power",1120,11,3,1.82162501573314,1713,374,1,-0.272061617610274
"m-vegeta-ssj3",1121,4,3,-1.5487312809646,736,3,1,-1.09777559765761
"myon",1122,2,25,-4.47290360693198,923,746,1,-0.11783262519951
"mystia",1123,5,30,-3.4332047219192,1683,189,1,-0.151972384163594
"mystique",1124,25,19,0.355048488970238,1779,526,1,-0.237138276531012
"myuu",1125,21,8,2.21551036368652,218,1274,1,-0.222938923718892
"nabeatu",1126,10,7,0.369882186420156,30,1372,1,-0.333621447767888
"nachi",1127,32,14,1.45649379095367,55,1289,1,-0.300183688609048
